center,cluster,cluster_member,cumulative_cluster_score,entity_type,number_of_clusters,number_of_members,raw_sentence,sentence_position,text_value
"[7.160e+02 1.700e+01 6.851e+03 5.000e+00 5.500e+01 9.500e+02 3.710e+02
 3.200e+01]",453,716,2,['INTERNATIONAL_PHONE_NUMBER'],1962,3,"['an expert in nicotine cessation?\\n\\nA.  Right.\\n\\nQ.  But about how many of the folks you see are there for cigarette addiction, please?\\n\\nA.  At least half my practice is people\\n\\nElectronically signed by Janette Moreno (101-102-894-2796)\\n\\n89734d16-9ef 1 -419c-8d7b-404753ca232b\\x0c\\npgNbr=34\\n1\\n\\n2\\n\\n3\\n\\n4\\n\\n5\\n\\n6\\n\\n7\\n\\n8\\n\\n9\\n\\n10\\n\\n11\\n\\n12\\n\\n13\\n\\n14\\n\\n15\\n\\n16\\n\\n17\\n\\n18\\n\\n19\\n\\n20\\n\\n21\\n\\n22\\n\\n23\\n\\n24\\n\\n25\\n\\nPage 552<: coming for that.\\n\\nQ.  ']",[6851],['101-102-894-2796']
[7.17e+02 3.00e+00 6.91e+03 1.10e+01 2.88e+02 7.42e+02 4.12e+02 2.33e+02],454,717,1,['ORG'],1962,1,"['The \\xef\\xbf\\xbd tell us when you \\xef\\xbf\\xbd\\n\\nthe role you have at Columbia University, please,\\n\\nreal quick.\\n\\nA.  ']",[6910],['Columbia University']
[7.18e+02 3.00e+00 6.91e+03 0.00e+00 2.88e+02 7.42e+02 4.12e+02 7.94e+02],455,718,0,['CARDINAL'],1962,1,"['The \\xef\\xbf\\xbd tell us when you \\xef\\xbf\\xbd\\n\\nthe role you have at Columbia University, please,\\n\\nreal quick.\\n\\nA.  ']",[6910],['quick.\\n\\nA.']
"[7.190e+02 1.000e+00 6.927e+03 0.000e+00 6.000e+01 4.110e+02 1.530e+02
 4.610e+02]",456,719,0,['CARDINAL'],1962,1,"[""I\\'ve become the \\xef\\xbf\\xbd""]",[6927],['\\xef\\xbf\\xbd']
"[7.200e+02 2.000e+00 6.959e+03 0.000e+00 6.200e+01 1.007e+03 1.280e+02
 4.610e+02]",457,720,0,['CARDINAL'],1962,1,['had \\xef\\xbf\\xbd one of the \\xef\\xbf\\xbd'],[6959],['\\xef\\xbf\\xbd']
"[7.210e+02 2.000e+00 6.959e+03 0.000e+00 6.200e+01 1.007e+03 1.280e+02
 7.600e+02]",458,721,1,['CARDINAL'],1962,1,['had \\xef\\xbf\\xbd one of the \\xef\\xbf\\xbd'],[6959],['one']
"[7.220e+02 2.000e+00 6.965e+03 0.000e+00 8.900e+01 1.045e+03 3.080e+02
 7.600e+02]",459,722,1,['CARDINAL'],1962,1,['one of the great early figures in smoking cessation who got me into this is named Dr. Glassman.  '],[6965],['one']
"[7.230e+02 2.000e+00 6.965e+03 1.300e+01 8.900e+01 1.045e+03 3.080e+02
 2.730e+02]",460,723,1,['PERSON'],1962,1,['one of the great early figures in smoking cessation who got me into this is named Dr. Glassman.  '],[6965],['Glassman']
"[7.240e+02 2.000e+00 6.985e+03 1.300e+01 4.570e+02 3.020e+02 3.150e+02
 2.760e+02]",461,724,1,['PERSON'],1962,1,"[""He\\'s the one who trained me, and he\\'s no longer living.\\n\\nSo""]",[6985],['He\\']
"[7.250e+02 2.000e+00 6.985e+03 1.100e+01 4.570e+02 3.020e+02 3.150e+02
 6.680e+02]",462,725,1,['ORG'],1962,1,"[""He\\'s the one who trained me, and he\\'s no longer living.\\n\\nSo""]",[6985],['he\\']
"[7.260e+02 2.000e+00 6.999e+03 1.300e+01 4.880e+02 1.044e+03 2.760e+02
 3.160e+02]",463,726,1,['PERSON'],1962,1,"['one of his other people that worked with him, Lirio Covey, is still there.  ']",[6999],['Lirio Covey']
"[7.270e+02 2.000e+00 7.017e+03 1.300e+01 7.560e+02 6.870e+02 4.450e+02
 9.890e+02]",464,727,0,['PERSON'],1962,1,"[""So we\\'re \\xef\\xbf\\xbd""]",[7017],"[""we\\'re \\xef\\xbf\\xbd""]"
"[7.280e+02 1.000e+00 7.023e+03 1.300e+01 7.500e+02 1.114e+03 4.450e+02
 9.880e+02]",465,728,0,['PERSON'],1962,1,"[""we\\'re sort of the new generation doing it\\n\\nQ.  ""]",[7023],"[""we\\'re""]"
"[7.290e+02 6.000e+00 7.032e+03 1.300e+01 7.280e+02 1.130e+02 4.220e+02
 9.350e+02]",466,703,0,['PERSON'],1962,2,"[""And then you continued there, and now you\\'re,""]",[6761],"[""you\\'re""]"
"[7.290e+02 6.000e+00 7.032e+03 1.300e+01 7.280e+02 1.130e+02 4.220e+02
 9.350e+02]",466,729,1,['PERSON'],1962,2,"[""And there\\'s a title, Director of Smoking Cessation Services at Columbia\\'s Behavioral Medicine Program since 1993.\\n\\nIs that a credential you""]",[7032],['there\\']
"[7.300e+02 6.000e+00 7.032e+03 1.300e+01 7.280e+02 1.130e+02 4.220e+02
 2.340e+02]",467,730,1,['PERSON'],1962,2,"[""And there\\'s a title, Director of Smoking Cessation Services at Columbia\\'s Behavioral Medicine Program since 1993.\\n\\nIs that a credential you""]",[7032],['Columbia\\']
"[7.300e+02 6.000e+00 7.032e+03 1.300e+01 7.280e+02 1.130e+02 4.220e+02
 2.340e+02]",467,731,2,['ORG'],1962,2,"[""And there\\'s a title, Director of Smoking Cessation Services at Columbia\\'s Behavioral Medicine Program since 1993.\\n\\nIs that a credential you""]",[7032],['Behavioral Medicine Program']
"[7.320e+02 6.000e+00 7.032e+03 1.100e+01 7.280e+02 1.130e+02 4.220e+02
 7.800e+01]",468,732,0,['ORG'],1962,1,"[""And there\\'s a title, Director of Smoking Cessation Services at Columbia\\'s Behavioral Medicine Program since 1993.\\n\\nIs that a credential you""]",[7032],['1993.\\n\\nIs']
"[7.330e+02 1.000e+00 7.055e+03 1.300e+01 6.470e+02 1.014e+03 2.650e+02
 6.850e+02]",469,733,0,['PERSON'],1962,1,['hold?\\n\\nA.  '],[7055],['hold?\\n\\nA.  ']
"[7.340e+02 1.000e+00 7.059e+03 1.300e+01 7.080e+02 1.075e+03 1.100e+02
 8.760e+02]",470,734,1,['PERSON'],1962,1,"[""that\\'s correct.\\n\\nQ.  Tell the jurors, what is cognitive behavioral therapy, please?\\n\\nA.  Okay.  ""]",[7059],['that\\']
"[7.350e+02 1.000e+00 7.059e+03 1.300e+01 7.080e+02 1.075e+03 1.100e+02
 0.000e+00]",471,735,1,['PERSON'],1962,1,"[""that\\'s correct.\\n\\nQ.  Tell the jurors, what is cognitive behavioral therapy, please?\\n\\nA.  Okay.  ""]",[7059],[' ']
"[7.360e+02 3.000e+00 7.081e+03 1.300e+01 7.130e+02 1.106e+03 2.760e+02
 8.760e+02]",472,736,1,['PERSON'],1962,1,"[""this is a form of psychotherapy that\\'s been used for many\\n\\nElectronically signed by Janette Moreno""]",[7081],['that\\']
"[7.370e+02 3.000e+00 7.081e+03 1.300e+01 7.130e+02 1.106e+03 2.760e+02
 3.020e+02]",473,737,1,['PERSON'],1962,1,"[""this is a form of psychotherapy that\\'s been used for many\\n\\nElectronically signed by Janette Moreno""]",[7081],['Janette Moreno']
"[7.420e+02 1.100e+01 7.097e+03 1.400e+01 8.090e+02 2.000e+00 2.400e+01
 1.940e+02]",474,740,0,['CARDINAL'],1962,3,['(101-102-894-2796)\\n\\n89734d16-9ef 1 -419c-8d7b-404753ca232b\\x0c\\npgNbr=35\\n2\\n\\n3\\n\\n4\\n\\n5\\n\\n6\\n\\n7\\n\\n8\\n\\n9\\n\\n10\\n\\n11\\n\\n12\\n\\n13\\n\\n14\\n\\n15\\n\\n16\\n\\n17\\n\\n18\\n\\n19\\n\\n20\\n\\n21\\n\\n22\\n\\n23\\n\\n24\\n\\n25\\n\\nPage 5529\\n\\nconditions.\\n\\nAnd'],[7097],['5529\\n\\nconditions.\\n\\nAnd']
"[7.420e+02 1.100e+01 7.097e+03 1.400e+01 8.090e+02 2.000e+00 2.400e+01
 1.940e+02]",474,741,1,['PHONE_NUMBER'],1962,3,['(101-102-894-2796)\\n\\n89734d16-9ef 1 -419c-8d7b-404753ca232b\\x0c\\npgNbr=35\\n2\\n\\n3\\n\\n4\\n\\n5\\n\\n6\\n\\n7\\n\\n8\\n\\n9\\n\\n10\\n\\n11\\n\\n12\\n\\n13\\n\\n14\\n\\n15\\n\\n16\\n\\n17\\n\\n18\\n\\n19\\n\\n20\\n\\n21\\n\\n22\\n\\n23\\n\\n24\\n\\n25\\n\\nPage 5529\\n\\nconditions.\\n\\nAnd'],[7097],['894-2796']
"[7.420e+02 1.100e+01 7.097e+03 1.400e+01 8.090e+02 2.000e+00 2.400e+01
 1.940e+02]",474,742,1,['PHONE_NUMBER'],1962,3,['(101-102-894-2796)\\n\\n89734d16-9ef 1 -419c-8d7b-404753ca232b\\x0c\\npgNbr=35\\n2\\n\\n3\\n\\n4\\n\\n5\\n\\n6\\n\\n7\\n\\n8\\n\\n9\\n\\n10\\n\\n11\\n\\n12\\n\\n13\\n\\n14\\n\\n15\\n\\n16\\n\\n17\\n\\n18\\n\\n19\\n\\n20\\n\\n21\\n\\n22\\n\\n23\\n\\n24\\n\\n25\\n\\nPage 5529\\n\\nconditions.\\n\\nAnd'],[7097],['894 2796']
"[7.430e+02 1.100e+01 7.097e+03 5.000e+00 8.090e+02 2.000e+00 2.400e+01
 3.200e+01]",475,738,0,['QUANTITY'],1962,3,['(101-102-894-2796)\\n\\n89734d16-9ef 1 -419c-8d7b-404753ca232b\\x0c\\npgNbr=35\\n2\\n\\n3\\n\\n4\\n\\n5\\n\\n6\\n\\n7\\n\\n8\\n\\n9\\n\\n10\\n\\n11\\n\\n12\\n\\n13\\n\\n14\\n\\n15\\n\\n16\\n\\n17\\n\\n18\\n\\n19\\n\\n20\\n\\n21\\n\\n22\\n\\n23\\n\\n24\\n\\n25\\n\\nPage 5529\\n\\nconditions.\\n\\nAnd'],[7097],['101-102-894-2796)\\n\\n89734d16-9ef']
"[7.430e+02 1.100e+01 7.097e+03 5.000e+00 8.090e+02 2.000e+00 2.400e+01
 3.200e+01]",475,739,1,['CARDINAL'],1962,3,['(101-102-894-2796)\\n\\n89734d16-9ef 1 -419c-8d7b-404753ca232b\\x0c\\npgNbr=35\\n2\\n\\n3\\n\\n4\\n\\n5\\n\\n6\\n\\n7\\n\\n8\\n\\n9\\n\\n10\\n\\n11\\n\\n12\\n\\n13\\n\\n14\\n\\n15\\n\\n16\\n\\n17\\n\\n18\\n\\n19\\n\\n20\\n\\n21\\n\\n22\\n\\n23\\n\\n24\\n\\n25\\n\\nPage 5529\\n\\nconditions.\\n\\nAnd'],[7097],['1']
"[7.430e+02 1.100e+01 7.097e+03 5.000e+00 8.090e+02 2.000e+00 2.400e+01
 3.200e+01]",475,743,2,['INTERNATIONAL_PHONE_NUMBER'],1962,3,['(101-102-894-2796)\\n\\n89734d16-9ef 1 -419c-8d7b-404753ca232b\\x0c\\npgNbr=35\\n2\\n\\n3\\n\\n4\\n\\n5\\n\\n6\\n\\n7\\n\\n8\\n\\n9\\n\\n10\\n\\n11\\n\\n12\\n\\n13\\n\\n14\\n\\n15\\n\\n16\\n\\n17\\n\\n18\\n\\n19\\n\\n20\\n\\n21\\n\\n22\\n\\n23\\n\\n24\\n\\n25\\n\\nPage 5529\\n\\nconditions.\\n\\nAnd'],[7097],['101-102-894-2796']
[7.44e+02 1.00e+00 7.14e+03 0.00e+00 6.00e+01 1.08e+03 2.76e+02 4.61e+02],476,744,0,['CARDINAL'],1962,1,['the cognitive part is that you \\xef\\xbf\\xbd'],[7140],['\\xef\\xbf\\xbd']
"[7.450e+02 1.000e+00 7.147e+03 1.300e+01 6.090e+02 1.147e+03 1.730e+02
 5.580e+02]",477,745,0,['PERSON'],1962,1,"['you challenge ideas which are considered maladaptive or that promote a kind of behavior that the person wants to change.\\n\\nSo in this case,']",[7147],['change.\\n\\nSo']
"[7.460e+02 1.000e+00 7.187e+03 1.300e+01 6.820e+02 1.054e+03 3.400e+02
 7.990e+02]",478,746,0,['PERSON'],1962,1,['quit.\\n\\nSo'],[7187],['quit.\\n\\nSo']
"[7.470e+02 1.000e+00 7.188e+03 1.300e+01 5.720e+02 1.150e+03 4.380e+02
 4.610e+02]",479,747,0,['PERSON'],1962,1,['you might want to \\xef\\xbf\\xbd'],[7188],['\\xef\\xbf\\xbd']
"[7.480e+02 1.000e+00 7.193e+03 1.300e+01 5.720e+02 1.155e+03 2.570e+02
 4.610e+02]",480,748,0,['PERSON'],1962,1,"[""you\\'d have to work with to challenge that idea and get them to restructure it and look at it a different way.\\n\\nA lot of them believe \\xef\\xbf\\xbd""]",[7193],['\\xef\\xbf\\xbd']
"[7.500e+02 2.000e+00 7.220e+03 1.300e+01 2.090e+02 1.087e+03 1.590e+02
 5.210e+02]",481,749,0,['GPE'],1962,2,"[""the severely addicted ones believe that they can\\'t live without the cigarette, which, you know, may be a curious thing to people who aren\\'t smokers, who aren\\'t heavily addicted.\\n\\nBut""]",[7220],"[""can\\'t""]"
"[7.500e+02 2.000e+00 7.220e+03 1.300e+01 2.090e+02 1.087e+03 1.590e+02
 5.210e+02]",481,750,0,['PERSON'],1962,2,"[""the severely addicted ones believe that they can\\'t live without the cigarette, which, you know, may be a curious thing to people who aren\\'t smokers, who aren\\'t heavily addicted.\\n\\nBut""]",[7220],"[""aren\\'t""]"
"[7.510e+02 3.000e+00 7.253e+03 4.000e+00 2.110e+02 1.099e+03 3.830e+02
 5.500e+02]",482,751,0,['GPE'],1962,1,"[""they start to believe that they can\\'t live without the cigarette, even though that\\'s the thing that\\'s threatening their health.\\n\\nQ.  ""]",[7253],"[""can\\'t""]"
"[7.520e+02 3.000e+00 7.253e+03 1.300e+01 2.110e+02 1.099e+03 3.830e+02
 8.760e+02]",483,752,1,['PERSON'],1962,1,"[""they start to believe that they can\\'t live without the cigarette, even though that\\'s the thing that\\'s threatening their health.\\n\\nQ.  ""]",[7253],['that\\']
"[7.530e+02 3.000e+00 7.253e+03 7.000e+00 2.110e+02 1.099e+03 3.830e+02
 6.730e+02]",484,753,0,['LOC'],1962,1,"[""they start to believe that they can\\'t live without the cigarette, even though that\\'s the thing that\\'s threatening their health.\\n\\nQ.  ""]",[7253],['health.\\n\\nQ.']
"[7.540e+02 1.200e+01 7.277e+03 3.000e+00 1.760e+02 4.530e+02 7.300e+01
 4.610e+02]",485,754,0,['FAC'],1962,1,['Is that a \\xef\\xbf\\xbd is that an important and\\n\\nElectronically signed by Janette Moreno (101-102-894-2796)\\n\\n89734d16-9ef 1 -419c-8d7b-404753ca232b\\x0c\\npgNbr=36\\n1\\n\\n2\\n\\n3\\n\\n4\\n\\n5\\n\\n6\\n\\n7\\n\\n8\\n\\n9\\n\\n10\\n\\n11\\n\\n12\\n\\n13\\n\\n14\\n\\n15\\n\\n16\\n\\n17\\n\\n18\\n\\n19\\n\\n20\\n\\n21\\n\\n22\\n\\n23\\n\\n24\\n\\n25\\n\\nPage 5530 common criteria you hear from smokers in a\\n\\nparticular severity category?\\n\\nA.  '],[7277],['\\xef\\xbf\\xbd']
[ 755.   12. 7277.   13.  176.  453.   73.  302.],486,755,1,['PERSON'],1962,1,['Is that a \\xef\\xbf\\xbd is that an important and\\n\\nElectronically signed by Janette Moreno (101-102-894-2796)\\n\\n89734d16-9ef 1 -419c-8d7b-404753ca232b\\x0c\\npgNbr=36\\n1\\n\\n2\\n\\n3\\n\\n4\\n\\n5\\n\\n6\\n\\n7\\n\\n8\\n\\n9\\n\\n10\\n\\n11\\n\\n12\\n\\n13\\n\\n14\\n\\n15\\n\\n16\\n\\n17\\n\\n18\\n\\n19\\n\\n20\\n\\n21\\n\\n22\\n\\n23\\n\\n24\\n\\n25\\n\\nPage 5530 common criteria you hear from smokers in a\\n\\nparticular severity category?\\n\\nA.  '],[7277],['Janette Moreno']
[ 758.   12. 7277.   14.  176.  453.   73.  194.],487,757,1,['PHONE_NUMBER'],1962,2,['Is that a \\xef\\xbf\\xbd is that an important and\\n\\nElectronically signed by Janette Moreno (101-102-894-2796)\\n\\n89734d16-9ef 1 -419c-8d7b-404753ca232b\\x0c\\npgNbr=36\\n1\\n\\n2\\n\\n3\\n\\n4\\n\\n5\\n\\n6\\n\\n7\\n\\n8\\n\\n9\\n\\n10\\n\\n11\\n\\n12\\n\\n13\\n\\n14\\n\\n15\\n\\n16\\n\\n17\\n\\n18\\n\\n19\\n\\n20\\n\\n21\\n\\n22\\n\\n23\\n\\n24\\n\\n25\\n\\nPage 5530 common criteria you hear from smokers in a\\n\\nparticular severity category?\\n\\nA.  '],[7277],['894-2796']
[ 758.   12. 7277.   14.  176.  453.   73.  194.],487,758,1,['PHONE_NUMBER'],1962,2,['Is that a \\xef\\xbf\\xbd is that an important and\\n\\nElectronically signed by Janette Moreno (101-102-894-2796)\\n\\n89734d16-9ef 1 -419c-8d7b-404753ca232b\\x0c\\npgNbr=36\\n1\\n\\n2\\n\\n3\\n\\n4\\n\\n5\\n\\n6\\n\\n7\\n\\n8\\n\\n9\\n\\n10\\n\\n11\\n\\n12\\n\\n13\\n\\n14\\n\\n15\\n\\n16\\n\\n17\\n\\n18\\n\\n19\\n\\n20\\n\\n21\\n\\n22\\n\\n23\\n\\n24\\n\\n25\\n\\nPage 5530 common criteria you hear from smokers in a\\n\\nparticular severity category?\\n\\nA.  '],[7277],['894 2796']
"[7.590e+02 1.200e+01 7.277e+03 5.000e+00 1.760e+02 4.530e+02 7.300e+01
 3.200e+01]",488,756,0,['QUANTITY'],1962,2,['Is that a \\xef\\xbf\\xbd is that an important and\\n\\nElectronically signed by Janette Moreno (101-102-894-2796)\\n\\n89734d16-9ef 1 -419c-8d7b-404753ca232b\\x0c\\npgNbr=36\\n1\\n\\n2\\n\\n3\\n\\n4\\n\\n5\\n\\n6\\n\\n7\\n\\n8\\n\\n9\\n\\n10\\n\\n11\\n\\n12\\n\\n13\\n\\n14\\n\\n15\\n\\n16\\n\\n17\\n\\n18\\n\\n19\\n\\n20\\n\\n21\\n\\n22\\n\\n23\\n\\n24\\n\\n25\\n\\nPage 5530 common criteria you hear from smokers in a\\n\\nparticular severity category?\\n\\nA.  '],[7277],['101-102-894-2796)\\n\\n89734d16-9ef']
"[7.590e+02 1.200e+01 7.277e+03 5.000e+00 1.760e+02 4.530e+02 7.300e+01
 3.200e+01]",488,759,1,['INTERNATIONAL_PHONE_NUMBER'],1962,2,['Is that a \\xef\\xbf\\xbd is that an important and\\n\\nElectronically signed by Janette Moreno (101-102-894-2796)\\n\\n89734d16-9ef 1 -419c-8d7b-404753ca232b\\x0c\\npgNbr=36\\n1\\n\\n2\\n\\n3\\n\\n4\\n\\n5\\n\\n6\\n\\n7\\n\\n8\\n\\n9\\n\\n10\\n\\n11\\n\\n12\\n\\n13\\n\\n14\\n\\n15\\n\\n16\\n\\n17\\n\\n18\\n\\n19\\n\\n20\\n\\n21\\n\\n22\\n\\n23\\n\\n24\\n\\n25\\n\\nPage 5530 common criteria you hear from smokers in a\\n\\nparticular severity category?\\n\\nA.  '],[7277],['101-102-894-2796']
"[7.600e+02 6.000e+00 7.314e+03 1.600e+01 8.120e+02 8.870e+02 4.310e+02
 4.640e+02]",489,760,0,['QUANTITY'],1962,1,"[""Yeah, it\\'s a \\xef\\xbf\\xbd it\\'s a \\xef\\xbf\\xbd it\\'s a \\xef\\xbf\\xbd it\\'s an all too un-""]",[7314],"[""\\xef\\xbf\\xbd it\\'s""]"
"[7.610e+02 6.000e+00 7.314e+03 1.600e+01 8.120e+02 8.870e+02 4.310e+02
 4.640e+02]",490,761,0,['QUANTITY'],1962,1,"[""Yeah, it\\'s a \\xef\\xbf\\xbd it\\'s a \\xef\\xbf\\xbd it\\'s a \\xef\\xbf\\xbd it\\'s an all too un-""]",[7314],"[""\\xef\\xbf\\xbd it\\'s""]"
"[7.620e+02 1.000e+00 7.334e+03 1.300e+01 5.720e+02 9.390e+02 1.280e+02
 4.610e+02]",491,762,0,['PERSON'],1962,1,['\\xef\\xbf\\xbd'],[7334],['\\xef\\xbf\\xbd']
"[7.630e+02 2.000e+00 7.335e+03 4.000e+00 2.030e+02 1.149e+03 1.850e+02
 5.500e+02]",492,763,0,['GPE'],1962,2,"[""you know, it\\'s common thing that I hear that people start to believe that they can\\'t cope with their life, they can\\'t cope with the stress, they""]",[7335],"[""can\\'t""]"
"[7.630e+02 2.000e+00 7.335e+03 4.000e+00 2.030e+02 1.149e+03 1.850e+02
 5.500e+02]",492,764,0,['GPE'],1962,2,"[""you know, it\\'s common thing that I hear that people start to believe that they can\\'t cope with their life, they can\\'t cope with the stress, they""]",[7335],"[""can\\'t""]"
"[7.650e+02 3.000e+00 7.366e+03 4.000e+00 2.020e+02 9.780e+02 3.090e+02
 5.500e+02]",493,765,0,['GPE'],1962,1,"[""can\\'t get through the day without a cigarette, they need the cigarette.\\n\\nAnd""]",[7366],"[""can\\'t""]"
"[7.660e+02 3.000e+00 7.366e+03 1.000e+00 2.020e+02 9.780e+02 3.090e+02
 8.960e+02]",494,766,1,['DATE'],1962,1,"[""can\\'t get through the day without a cigarette, they need the cigarette.\\n\\nAnd""]",[7366],['the day']
"[7.670e+02 1.000e+00 7.451e+03 3.000e+00 1.740e+02 5.750e+02 1.280e+02
 4.610e+02]",495,767,0,['FAC'],1962,1,['Now this \\xef\\xbf\\xbd this particular book'],[7451],['\\xef\\xbf\\xbd']
"[7.680e+02 2.000e+00 7.457e+03 0.000e+00 8.500e+01 1.600e+01 2.760e+02
 7.600e+02]",496,768,1,['CARDINAL'],1962,1,"[', is this one of the first books you wrote?\\n\\nA.  Yes.\\n\\nQ.  ']",[7457],['one']
"[7.690e+02 2.000e+00 7.457e+03 1.000e+01 8.500e+01 1.600e+01 2.760e+02
 6.390e+02]",497,769,1,['ORDINAL'],1962,1,"[', is this one of the first books you wrote?\\n\\nA.  Yes.\\n\\nQ.  ']",[7457],['first']
[7.70e+02 1.00e+00 7.47e+03 1.30e+01 6.04e+02 1.11e+02 2.76e+02 5.37e+02],498,770,0,['PERSON'],1962,1,['And then is this your more recent book?\\n\\nA.  '],[7470],['book?\\n\\nA.  ']
"[ 7.710e+02  0.000e+00  7.479e+03  1.300e+01 -1.000e+00  7.330e+02
  1.000e+00  0.000e+00]",499,771,1,['PERSON'],1962,1,"[""That\\'s the book for the smokers, yeah.\\n\\nQ.  Okay.  ""]",[7479],[' ']
"[7.720e+02 2.000e+00 7.492e+03 1.300e+01 4.730e+02 6.830e+02 2.760e+02
 3.020e+02]",500,772,1,['PERSON'],1962,1,"['So this is for the clinicians, and this is for the smokers?\\n\\nA.  Exactly.\\n\\nElectronically signed by Janette Moreno']",[7492],['Janette Moreno']
"[7.750e+02 2.900e+01 7.511e+03 1.400e+01 8.100e+02 3.000e+00 1.000e+01
 1.950e+02]",501,775,1,['PHONE_NUMBER'],1962,1,['(101-102-894-2796)\\n\\n89734d16-9ef 1 -419c-8d7b-404753ca232b\\x0c\\npgNbr=37\\n9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25\\n\\nPage 5531 Q.  '],[7511],['894-2796']
"[7.760e+02 2.900e+01 7.511e+03 1.400e+01 8.100e+02 3.000e+00 1.000e+01
 1.940e+02]",502,776,0,['PHONE_NUMBER'],1962,1,['(101-102-894-2796)\\n\\n89734d16-9ef 1 -419c-8d7b-404753ca232b\\x0c\\npgNbr=37\\n9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25\\n\\nPage 5531 Q.  '],[7511],['894 2796']
"[7.770e+02 2.900e+01 7.511e+03 5.000e+00 8.100e+02 3.000e+00 1.000e+01
 3.200e+01]",503,773,0,['QUANTITY'],1962,3,['(101-102-894-2796)\\n\\n89734d16-9ef 1 -419c-8d7b-404753ca232b\\x0c\\npgNbr=37\\n9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25\\n\\nPage 5531 Q.  '],[7511],['101-102-894-2796)\\n\\n89734d16-9ef 1 -419c-8d7b-404753ca232b\\x0c\\npgNbr=37\\n9']
"[7.770e+02 2.900e+01 7.511e+03 5.000e+00 8.100e+02 3.000e+00 1.000e+01
 3.200e+01]",503,774,0,['DATE'],1962,3,['(101-102-894-2796)\\n\\n89734d16-9ef 1 -419c-8d7b-404753ca232b\\x0c\\npgNbr=37\\n9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25\\n\\nPage 5531 Q.  '],[7511],['10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25\\n\\nPage 5531 Q.  ']
"[7.770e+02 2.900e+01 7.511e+03 5.000e+00 8.100e+02 3.000e+00 1.000e+01
 3.200e+01]",503,777,1,['INTERNATIONAL_PHONE_NUMBER'],1962,3,['(101-102-894-2796)\\n\\n89734d16-9ef 1 -419c-8d7b-404753ca232b\\x0c\\npgNbr=37\\n9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25\\n\\nPage 5531 Q.  '],[7511],['101-102-894-2796']
[7.78e+02 8.00e+00 7.55e+03 1.30e+01 6.71e+02 7.04e+02 1.00e+00 7.56e+02],504,778,0,['PERSON'],1962,1,"[""Some of\\n\\nthese have been translated in many different\\n\\nlanguages \\xef\\xbf\\xbd\\n\\nA.  That\\'s correct.\\n\\nQ.  \\xef\\xbf\\xbd and used abroad in different countries?\\n\\nA.  Yes.\\n\\nQ.  ""]",[7550],['of\\n\\nthese']
[7.80e+02 8.00e+00 7.55e+03 1.30e+01 6.71e+02 7.04e+02 1.00e+00 4.68e+02],505,780,0,['PERSON'],1962,1,"[""Some of\\n\\nthese have been translated in many different\\n\\nlanguages \\xef\\xbf\\xbd\\n\\nA.  That\\'s correct.\\n\\nQ.  \\xef\\xbf\\xbd and used abroad in different countries?\\n\\nA.  Yes.\\n\\nQ.  ""]",[7550],"[""\\xef\\xbf\\xbd\\n\\nA.  That\\'s""]"
[7.82e+02 8.00e+00 7.55e+03 4.00e+00 6.71e+02 7.04e+02 1.00e+00 5.86e+02],506,779,0,['NORP'],1962,3,"[""Some of\\n\\nthese have been translated in many different\\n\\nlanguages \\xef\\xbf\\xbd\\n\\nA.  That\\'s correct.\\n\\nQ.  \\xef\\xbf\\xbd and used abroad in different countries?\\n\\nA.  Yes.\\n\\nQ.  ""]",[7550],['different\\n\\nlanguages']
[7.82e+02 8.00e+00 7.55e+03 4.00e+00 6.71e+02 7.04e+02 1.00e+00 5.86e+02],506,781,0,['GPE'],1962,3,"[""Some of\\n\\nthese have been translated in many different\\n\\nlanguages \\xef\\xbf\\xbd\\n\\nA.  That\\'s correct.\\n\\nQ.  \\xef\\xbf\\xbd and used abroad in different countries?\\n\\nA.  Yes.\\n\\nQ.  ""]",[7550],['correct.\\n\\nQ.  \\xef\\xbf\\xbd']
[7.82e+02 8.00e+00 7.55e+03 4.00e+00 6.71e+02 7.04e+02 1.00e+00 5.86e+02],506,782,0,['GPE'],1962,3,"[""Some of\\n\\nthese have been translated in many different\\n\\nlanguages \\xef\\xbf\\xbd\\n\\nA.  That\\'s correct.\\n\\nQ.  \\xef\\xbf\\xbd and used abroad in different countries?\\n\\nA.  Yes.\\n\\nQ.  ""]",[7550],['countries?\\n\\nA.']
"[7.830e+02 2.000e+00 7.574e+03 9.000e+00 2.560e+02 1.160e+02 2.760e+02
 2.920e+02]",507,783,0,['NORP'],1962,1,"[""And what I\\'m wondering is \\xef\\xbf\\xbd""]",[7574],"[""I\\'m""]"
"[7.840e+02 2.000e+00 7.574e+03 1.300e+01 2.560e+02 1.160e+02 2.760e+02
 4.610e+02]",508,784,0,['PERSON'],1962,1,"[""And what I\\'m wondering is \\xef\\xbf\\xbd""]",[7574],['\\xef\\xbf\\xbd']
