center,cluster,cluster_member,cumulative_cluster_score,entity_type,number_of_clusters,number_of_members,raw_sentence,sentence_position,text_value
[ 49.  35. 154.   6.   4.  51.  22.  21.],6,57,6,['PHONE_NUMBER'],40,11,"['Suite 200 Tampa, Florida  33606\\n\\n\\n\\nOn behalf of R. J. Reynolds:\\n\\n\\n\\nJOHN WALKER, ESQUIRE\\n\\n\\n\\nJENNIFER L. WEIZENECKER, ESQUIRE\\n\\n\\n\\nMICHAEL C. MCLAUGHLIN, ESQUIRE Jones Day\\n\\n\\n\\n1420 Peachtree Street, N.E. Suite 800\\n\\n\\n\\nAtlanta, Georgia  30309-3053\\n\\n\\n\\nMARK R. SEIDEN, Esguire Jones Day\\n\\n\\n\\n250 Versey Street\\n\\n\\n\\nNew York, New York  10281-1047']",[154],['281-1047']
[ 49.  35. 154.   6.   4.  51.  22.  21.],6,58,6,['PHONE_NUMBER'],40,11,"['Suite 200 Tampa, Florida  33606\\n\\n\\n\\nOn behalf of R. J. Reynolds:\\n\\n\\n\\nJOHN WALKER, ESQUIRE\\n\\n\\n\\nJENNIFER L. WEIZENECKER, ESQUIRE\\n\\n\\n\\nMICHAEL C. MCLAUGHLIN, ESQUIRE Jones Day\\n\\n\\n\\n1420 Peachtree Street, N.E. Suite 800\\n\\n\\n\\nAtlanta, Georgia  30309-3053\\n\\n\\n\\nMARK R. SEIDEN, Esguire Jones Day\\n\\n\\n\\n250 Versey Street\\n\\n\\n\\nNew York, New York  10281-1047']",[154],['309 3053']
[ 49.  35. 154.   6.   4.  51.  22.  21.],6,59,6,['PHONE_NUMBER'],40,11,"['Suite 200 Tampa, Florida  33606\\n\\n\\n\\nOn behalf of R. J. Reynolds:\\n\\n\\n\\nJOHN WALKER, ESQUIRE\\n\\n\\n\\nJENNIFER L. WEIZENECKER, ESQUIRE\\n\\n\\n\\nMICHAEL C. MCLAUGHLIN, ESQUIRE Jones Day\\n\\n\\n\\n1420 Peachtree Street, N.E. Suite 800\\n\\n\\n\\nAtlanta, Georgia  30309-3053\\n\\n\\n\\nMARK R. SEIDEN, Esguire Jones Day\\n\\n\\n\\n250 Versey Street\\n\\n\\n\\nNew York, New York  10281-1047']",[154],['281 1047']
[ 61.   6. 211.  10.  65.  11.  24.  35.],7,61,1,['PERSON'],40,5,"['Ben Wooded, Esquire\\n\\n\\n\\nBrook Jagues, Esquire 22\\n\\n\\n\\nVeritext Reporting Company 212-2 7 9-9424                      www.veritext.com                      ']",[211],['Ben Wooded']
[ 61.   6. 211.  10.  65.  11.  24.  35.],7,62,1,['PERSON'],40,5,"['Ben Wooded, Esquire\\n\\n\\n\\nBrook Jagues, Esquire 22\\n\\n\\n\\nVeritext Reporting Company 212-2 7 9-9424                      www.veritext.com                      ']",[211],['Esquire\\n\\n\\n\\nBrook Jagues']
[ 61.   6. 211.  10.  65.  11.  24.  35.],7,63,2,['PERSON'],40,5,"['Ben Wooded, Esquire\\n\\n\\n\\nBrook Jagues, Esquire 22\\n\\n\\n\\nVeritext Reporting Company 212-2 7 9-9424                      www.veritext.com                      ']",[211],['Esquire']
[ 61.   6. 211.  10.  65.  11.  24.  35.],7,64,3,['CARDINAL'],40,5,"['Ben Wooded, Esquire\\n\\n\\n\\nBrook Jagues, Esquire 22\\n\\n\\n\\nVeritext Reporting Company 212-2 7 9-9424                      www.veritext.com                      ']",[211],['212']
[ 61.   6. 211.  10.  65.  11.  24.  35.],7,68,3,['PERSON'],40,5,"['MICHAEL CUMMINGS, Ph.D\\n\\n\\n\\nDIRECT EXAMINATION\\n\\n\\n\\nBy  ']",[246],['EXAMINATION\\n\\n\\n\\nBy']
[ 65.   2. 231.   0.   6.   4.   6.  16.],8,60,0,['CARDINAL'],40,4,['20\\n\\n\\n\\nALSO PRESENT:  '],[207],['20\\n\\n\\n\\nALSO']
[ 65.   2. 231.   0.   6.   4.   6.  16.],8,65,1,['CARDINAL'],40,4,['212-490-3 430\\n\\n\\n\\nc8b13f28-7ef2-4836-9bb0-02c0f6aa6e16\\n\\npgNbr=2\\n\\nPage 1120\\n\\n\\n\\nINDEX\\n\\n\\n\\nKENNETH'],[231],['212']
[ 65.   2. 231.   0.   6.   4.   6.  16.],8,66,1,['CARDINAL'],40,4,['212-490-3 430\\n\\n\\n\\nc8b13f28-7ef2-4836-9bb0-02c0f6aa6e16\\n\\npgNbr=2\\n\\nPage 1120\\n\\n\\n\\nINDEX\\n\\n\\n\\nKENNETH'],[231],['430\\n\\n\\n\\nc8b13f28']
[ 65.   2. 231.   0.   6.   4.   6.  16.],8,69,2,['PERSON'],40,4,['Mr.   Prysock--------------------------\\n\\n\\n\\nEXHIBITS\\n\\n\\n\\n-none-\\n\\n\\n\\n1124\\n\\nTHE COURT:  '],[254],['  ']
[ 72.   1. 281.   9.  45.  44.  21.  86.],9,67,1,['PERSON'],40,7,"['MICHAEL CUMMINGS, Ph.D\\n\\n\\n\\nDIRECT EXAMINATION\\n\\n\\n\\nBy  ']",[246],['MICHAEL CUMMINGS']
[ 72.   1. 281.   9.  45.  44.  21.  86.],9,70,2,['ORG'],40,7,['PRYSOCK:  '],[267],['PRYSOCK']
[ 72.   1. 281.   9.  45.  44.  21.  86.],9,71,3,['DATE'],40,7,['May'],[270],['May']
[ 72.   1. 281.   9.  45.  44.  21.  86.],9,72,3,['ORG'],40,7,['PRYSOCK:\\n\\n\\n\\nQ    '],[281],['PRYSOCK:\\n\\n\\n\\nQ']
[ 72.   1. 281.   9.  45.  44.  21.  86.],9,76,3,['PERSON'],40,7,"['Kenneth Michael Cummings.\\n\\n\\n\\nQ    Dr. Cummings, what is your current profession?\\n\\n\\n\\nA    ']",[297],['Kenneth Michael Cummings.\\n\\n\\n\\nQ']
[ 72.   1. 281.   9.  45.  44.  21.  86.],9,77,4,['PERSON'],40,7,"['Kenneth Michael Cummings.\\n\\n\\n\\nQ    Dr. Cummings, what is your current profession?\\n\\n\\n\\nA    ']",[297],['Cummings']
[ 72.   1. 281.   9.  45.  44.  21.  86.],9,79,4,['ORG'],40,7,"[""I'm a professor in the department of psychiatry\\n\\n\\n\\nand behavioral sciences at the Medical University of\\n\\n\\n\\nSouth Carolina.\\n\\n\\n\\nQ    ""]",[310],['Medical University of\\n\\n\\n\\nSouth Carolina.\\n\\n\\n\\nQ']
[ 73.   3. 283.   1.  15.  17.  50.  62.],10,73,1,['DATE'],40,4,"['Good morning, Dr. Cummings.  ']",[283],['Good morning']
[ 73.   3. 283.   1.  15.  17.  50.  62.],10,74,2,['PERSON'],40,4,"['Good morning, Dr. Cummings.  ']",[283],['Cummings']
[ 73.   3. 283.   1.  15.  17.  50.  62.],10,80,3,['GPE'],40,4,"['And where is that located, sir?\\n\\n\\n\\nA    Charleston, South Carolina.\\n\\n\\n\\nQ    ']",[328],['Charleston']
[ 73.   3. 283.   1.  15.  17.  50.  62.],10,81,3,['NORP'],40,4,"['And where is that located, sir?\\n\\n\\n\\nA    Charleston, South Carolina.\\n\\n\\n\\nQ    ']",[328],['South Carolina.\\n\\n\\n\\nQ']
[ 75.   1. 295.  10.  76.  79.  51. 146.],11,75,0,['PERSON'],40,3,['name.\\n\\n\\n\\nA    '],[295],['name.\\n\\n\\n\\nA']
[ 75.   1. 295.  10.  76.  79.  51. 146.],11,78,0,['PRODUCT'],40,3,"['Kenneth Michael Cummings.\\n\\n\\n\\nQ    Dr. Cummings, what is your current profession?\\n\\n\\n\\nA    ']",[297],['profession?\\n\\n\\n\\nA    ']
[ 75.   1. 295.  10.  76.  79.  51. 146.],11,82,1,['TIME'],40,3,"[""We're going to go through a little bit\\n\\n\\n\\nof your experience and background this morning before we\\n\\n\\n\\nstart""]",[344],['this morning']
[ 83.   5. 370.   8.  36.  75.  61. 132.],12,83,1,['ORDINAL'],40,5,"['but\\n\\n\\n\\nwhat I would like to do first is start with your\\n\\n\\n\\neducation, where you went to; where you attended\\n\\n\\n\\ncollege, where you did your postgraduate studies, what\\n\\n\\n\\nit was in, and that type thing.\\n\\n\\n\\nA    Sure.  ']",[370],['first']
[ 83.   5. 370.   8.  36.  75.  61. 132.],12,84,1,['LANGUAGE'],40,5,"['but\\n\\n\\n\\nwhat I would like to do first is start with your\\n\\n\\n\\neducation, where you went to; where you attended\\n\\n\\n\\ncollege, where you did your postgraduate studies, what\\n\\n\\n\\nit was in, and that type thing.\\n\\n\\n\\nA    Sure.  ']",[370],['your\\n\\n\\n\\neducation']
[ 83.   5. 370.   8.  36.  75.  61. 132.],12,85,1,['ORG'],40,5,"['but\\n\\n\\n\\nwhat I would like to do first is start with your\\n\\n\\n\\neducation, where you went to; where you attended\\n\\n\\n\\ncollege, where you did your postgraduate studies, what\\n\\n\\n\\nit was in, and that type thing.\\n\\n\\n\\nA    Sure.  ']",[370],['attended\\n\\n\\n\\ncollege']
[ 83.   5. 370.   8.  36.  75.  61. 132.],12,86,1,['PRODUCT'],40,5,"['but\\n\\n\\n\\nwhat I would like to do first is start with your\\n\\n\\n\\neducation, where you went to; where you attended\\n\\n\\n\\ncollege, where you did your postgraduate studies, what\\n\\n\\n\\nit was in, and that type thing.\\n\\n\\n\\nA    Sure.  ']",[370],['thing.\\n\\n\\n\\nA    Sure']
[ 83.   5. 370.   8.  36.  75.  61. 132.],12,87,1,['ORG'],40,5,"['Well, I started out actually at\\n\\n\\n\\nFlorida']",[413],['at\\n\\n\\n\\nFlorida']
[ 91.   4. 435.   3.  27.  37.  16.  83.],13,88,1,['LOC'],40,6,"['Southern College here for a semester, and then I\\n\\n\\n\\ntransferred to Miami University.  ']",[420],['Southern College']
[ 91.   4. 435.   3.  27.  37.  16.  83.],13,89,2,['ORG'],40,6,"['Southern College here for a semester, and then I\\n\\n\\n\\ntransferred to Miami University.  ']",[420],['Miami University']
[ 91.   4. 435.   3.  27.  37.  16.  83.],13,90,3,['GPE'],40,6,"['Miami, Ohio, the one\\n\\n\\n\\nup in Oxford, Ohio, not down here, and I did my degree\\n\\n\\n\\nin physical education and health education.  ']",[435],['Miami']
[ 91.   4. 435.   3.  27.  37.  16.  83.],13,91,4,['GPE'],40,6,"['Miami, Ohio, the one\\n\\n\\n\\nup in Oxford, Ohio, not down here, and I did my degree\\n\\n\\n\\nin physical education and health education.  ']",[435],['Ohio']
[ 91.   4. 435.   3.  27.  37.  16.  83.],13,92,5,['GPE'],40,6,"['Miami, Ohio, the one\\n\\n\\n\\nup in Oxford, Ohio, not down here, and I did my degree\\n\\n\\n\\nin physical education and health education.  ']",[435],['Oxford']
[ 91.   4. 435.   3.  27.  37.  16.  83.],13,93,6,['GPE'],40,6,"['Miami, Ohio, the one\\n\\n\\n\\nup in Oxford, Ohio, not down here, and I did my degree\\n\\n\\n\\nin physical education and health education.  ']",[435],['Ohio']
[ 95.   6. 462.  15.  58.   6.  67.  89.],14,94,1,['ORG'],40,3,"[""After that\\n\\n\\n\\nI went to the University of Michigan where I did a\\n\\n\\n\\nmaster's of public health and health behavior and health\\n\\n\\n\\neducation, and then I continued to do my Ph.D. at the\\n\\n\\n\\nUniversity of Michigan in the same area, public health\\n\\n\\n\\neducation, health behavior.\\n\\n\\n\\nSo""]",[462],['the University of Michigan']
[ 95.   6. 462.  15.  58.   6.  67.  89.],14,95,2,['WORK_OF_ART'],40,3,"[""After that\\n\\n\\n\\nI went to the University of Michigan where I did a\\n\\n\\n\\nmaster's of public health and health behavior and health\\n\\n\\n\\neducation, and then I continued to do my Ph.D. at the\\n\\n\\n\\nUniversity of Michigan in the same area, public health\\n\\n\\n\\neducation, health behavior.\\n\\n\\n\\nSo""]",[462],['Ph.D.']
[ 95.   6. 462.  15.  58.   6.  67.  89.],14,96,3,['GPE'],40,3,"[""After that\\n\\n\\n\\nI went to the University of Michigan where I did a\\n\\n\\n\\nmaster's of public health and health behavior and health\\n\\n\\n\\neducation, and then I continued to do my Ph.D. at the\\n\\n\\n\\nUniversity of Michigan in the same area, public health\\n\\n\\n\\neducation, health behavior.\\n\\n\\n\\nSo""]",[462],['Michigan']
[ 97.   1. 506.  10.  75.  81.   1. 136.],15,97,0,['PERSON'],40,1,"[""that's the education that I've had.\\n\\n\\n\\nQ    ""]",[506],['had.\\n\\n\\n\\nQ']
[106.  15. 546.   3.  72.  24.  68.  80.],16,101,1,['WORK_OF_ART'],40,6,"['Well, I started out actually as I was\\n\\n\\n\\nfinishing up my Ph.D.']",[534],['Ph.D.']
[106.  15. 546.   3.  72.  24.  68.  80.],16,102,1,['PERSON'],40,6,"[""I was working at Wayne State\\n\\n\\n\\nUniversity in the department of community medicine\\n\\n\\n\\nthere, and then I was offered a job at Roswell Park\\n\\n\\n\\nCancer Institute in Buffalo, New York, and I move to\\n\\n\\n\\nBuffalo in the early 80's, early part of '81, and I\\n\\n\\n\\nstayed there until 2011.\\n\\n\\n\\nSo""]",[546],['Wayne State\\n\\n\\n\\nUniversity']
[106.  15. 546.   3.  72.  24.  68.  80.],16,104,1,['ORG'],40,6,"[""I was working at Wayne State\\n\\n\\n\\nUniversity in the department of community medicine\\n\\n\\n\\nthere, and then I was offered a job at Roswell Park\\n\\n\\n\\nCancer Institute in Buffalo, New York, and I move to\\n\\n\\n\\nBuffalo in the early 80's, early part of '81, and I\\n\\n\\n\\nstayed there until 2011.\\n\\n\\n\\nSo""]",[546],['Roswell Park\\n\\n\\n\\nCancer Institute']
[106.  15. 546.   3.  72.  24.  68.  80.],16,105,2,['GPE'],40,6,"[""I was working at Wayne State\\n\\n\\n\\nUniversity in the department of community medicine\\n\\n\\n\\nthere, and then I was offered a job at Roswell Park\\n\\n\\n\\nCancer Institute in Buffalo, New York, and I move to\\n\\n\\n\\nBuffalo in the early 80's, early part of '81, and I\\n\\n\\n\\nstayed there until 2011.\\n\\n\\n\\nSo""]",[546],['Buffalo']
[106.  15. 546.   3.  72.  24.  68.  80.],16,106,3,['GPE'],40,6,"[""I was working at Wayne State\\n\\n\\n\\nUniversity in the department of community medicine\\n\\n\\n\\nthere, and then I was offered a job at Roswell Park\\n\\n\\n\\nCancer Institute in Buffalo, New York, and I move to\\n\\n\\n\\nBuffalo in the early 80's, early part of '81, and I\\n\\n\\n\\nstayed there until 2011.\\n\\n\\n\\nSo""]",[546],['New York']
[106.  15. 546.   3.  72.  24.  68.  80.],16,109,4,['DATE'],40,6,"[""I was working at Wayne State\\n\\n\\n\\nUniversity in the department of community medicine\\n\\n\\n\\nthere, and then I was offered a job at Roswell Park\\n\\n\\n\\nCancer Institute in Buffalo, New York, and I move to\\n\\n\\n\\nBuffalo in the early 80's, early part of '81, and I\\n\\n\\n\\nstayed there until 2011.\\n\\n\\n\\nSo""]",[546],['81']
[108.  15. 546.   1.  72.  24.  68. 171.],17,98,0,['GPE'],40,6,['After you received your doctorate at the\\n\\n\\n\\nUniversity of Michigan where did you go to work?\\n\\n\\n\\nA    '],[518],['the\\n\\n\\n\\nUniversity of Michigan']
[108.  15. 546.   1.  72.  24.  68. 171.],17,99,0,['FAC'],40,6,['After you received your doctorate at the\\n\\n\\n\\nUniversity of Michigan where did you go to work?\\n\\n\\n\\nA    '],[518],['work?\\n\\n\\n\\nA    ']
[108.  15. 546.   1.  72.  24.  68. 171.],17,100,0,['PERSON'],40,6,"['Well, I started out actually as I was\\n\\n\\n\\nfinishing up my Ph.D.']",[534],['was\\n\\n\\n\\nfinishing']
[108.  15. 546.   1.  72.  24.  68. 171.],17,103,0,['CARDINAL'],40,6,"[""I was working at Wayne State\\n\\n\\n\\nUniversity in the department of community medicine\\n\\n\\n\\nthere, and then I was offered a job at Roswell Park\\n\\n\\n\\nCancer Institute in Buffalo, New York, and I move to\\n\\n\\n\\nBuffalo in the early 80's, early part of '81, and I\\n\\n\\n\\nstayed there until 2011.\\n\\n\\n\\nSo""]",[546],['medicine\\n\\n\\n\\nthere']
[108.  15. 546.   1.  72.  24.  68. 171.],17,107,0,['CARDINAL'],40,6,"[""I was working at Wayne State\\n\\n\\n\\nUniversity in the department of community medicine\\n\\n\\n\\nthere, and then I was offered a job at Roswell Park\\n\\n\\n\\nCancer Institute in Buffalo, New York, and I move to\\n\\n\\n\\nBuffalo in the early 80's, early part of '81, and I\\n\\n\\n\\nstayed there until 2011.\\n\\n\\n\\nSo""]",[546],['to\\n\\n\\n\\nBuffalo']
[108.  15. 546.   1.  72.  24.  68. 171.],17,108,1,['DATE'],40,6,"[""I was working at Wayne State\\n\\n\\n\\nUniversity in the department of community medicine\\n\\n\\n\\nthere, and then I was offered a job at Roswell Park\\n\\n\\n\\nCancer Institute in Buffalo, New York, and I move to\\n\\n\\n\\nBuffalo in the early 80's, early part of '81, and I\\n\\n\\n\\nstayed there until 2011.\\n\\n\\n\\nSo""]",[546],"[""the early 80's""]"
[111.   1. 620.   9.  54.  12.  60. 160.],18,110,0,['LOC'],40,4,['I sort of rose up the ranks from a junior\\n\\n\\n\\nscientist to a senior research scientist there where I\\n\\n\\n\\ndirected their cancer prevention program.\\n\\n\\n\\nQ    '],[597],['junior\\n\\n\\n\\nscientist']
[111.   1. 620.   9.  54.  12.  60. 160.],18,111,0,['ORG'],40,4,['Could you share with us your salary you were making as a senior researcher\\n\\nA    '],[620],['researcher\\n\\nA']
[111.   1. 620.   9.  54.  12.  60. 160.],18,114,0,['ORG'],40,4,"['For those\\n\\n\\n\\nwho may not be familiar with it from this part of the\\n\\n\\n\\ncountry, can you please tell us what the Roswell Park\\n\\n\\n\\nCancer']",[652],['those\\n\\n\\n\\nwho']
[111.   1. 620.   9.  54.  12.  60. 160.],18,115,1,['PERSON'],40,4,"['For those\\n\\n\\n\\nwho may not be familiar with it from this part of the\\n\\n\\n\\ncountry, can you please tell us what the Roswell Park\\n\\n\\n\\nCancer']",[652],['Roswell']
[117.   4. 678.   0.  42.  54.   1. 116.],19,113,1,['ORG'],40,4,['You said Roswell Park Cancer Center.  '],[644],['Roswell Park Cancer Center']
[117.   4. 678.   0.  42.  54.   1. 116.],19,116,1,['ORG'],40,4,"[""That's a designated the National Cancer\\n\\n\\n\\nInstitute designates comprehensive cancer centers.\\n\\n\\n\\nThere's about 40 of them around the country.  ""]",[678],['National Cancer\\n\\n\\n\\nInstitute']
[117.   4. 678.   0.  42.  54.   1. 116.],19,117,2,['CARDINAL'],40,4,"[""That's a designated the National Cancer\\n\\n\\n\\nInstitute designates comprehensive cancer centers.\\n\\n\\n\\nThere's about 40 of them around the country.  ""]",[678],['about 40']
[117.   4. 678.   0.  42.  54.   1. 116.],19,122,2,['PERSON'],40,4,"[""So it's focussed on, you know, early detection,\\n\\n\\n\\nprevention of cancer, as well as developing treatments\\n\\n\\n\\nfor cancer.\\n\\n\\n\\nQ    ""]",[727],['cancer.\\n\\n\\n\\nQ    ']
[120.   4. 699.   1.  11.  45.  66.  11.],20,112,0,['MONEY'],40,4,"['When I quit I was making $160,000\\n\\nQ    ']",[635],"['160,000\\n\\nQ']"
[120.   4. 699.   1.  11.  45.  66.  11.],20,120,1,['DATE'],40,4,"['Roswell\\n\\n\\n\\nPark was one of the first designated cancer centers back\\n\\n\\n\\nin 1971, and it basically that designation requires\\n\\n\\n\\nyou to have excellence in research and treatment for\\n\\n\\n\\ncancer.  ']",[699],['1971']
[120.   4. 699.   1.  11.  45.  66.  11.],20,123,2,['DATE'],40,4,['From 1982 to 2011 what was your position at the\\n\\n\\n\\nRoswell'],[748],['1982']
[120.   4. 699.   1.  11.  45.  66.  11.],20,124,3,['DATE'],40,4,['From 1982 to 2011 what was your position at the\\n\\n\\n\\nRoswell'],[748],['2011']
[121.   4. 699.   5.  11.  45.  66. 134.],21,118,1,['CARDINAL'],40,3,"['Roswell\\n\\n\\n\\nPark was one of the first designated cancer centers back\\n\\n\\n\\nin 1971, and it basically that designation requires\\n\\n\\n\\nyou to have excellence in research and treatment for\\n\\n\\n\\ncancer.  ']",[699],['one']
[121.   4. 699.   5.  11.  45.  66. 134.],21,119,2,['ORDINAL'],40,3,"['Roswell\\n\\n\\n\\nPark was one of the first designated cancer centers back\\n\\n\\n\\nin 1971, and it basically that designation requires\\n\\n\\n\\nyou to have excellence in research and treatment for\\n\\n\\n\\ncancer.  ']",[699],['first']
[121.   4. 699.   5.  11.  45.  66. 134.],21,121,2,['LOC'],40,3,"['Roswell\\n\\n\\n\\nPark was one of the first designated cancer centers back\\n\\n\\n\\nin 1971, and it basically that designation requires\\n\\n\\n\\nyou to have excellence in research and treatment for\\n\\n\\n\\ncancer.  ']",[699],['for\\n\\n\\n\\ncancer']
[126.   2. 810.   2.  21.  42.  66. 153.],22,125,0,['PERSON'],40,3,"['Well, I started out as a junior scientist in\\n\\n\\n\\nthe department of cancer prevention, and my area of\\n\\n\\n\\nspecialty was in health behavior, and I got involved in\\n\\n\\n\\ndoing smoking cessation programs, and set up the clinics\\n\\n\\n\\nthat operated at Roswell Park.\\n\\n\\n\\nI continued to do that.  ']",[762],['Roswell Park.\\n\\n\\n\\nI']
[126.   2. 810.   2.  21.  42.  66. 153.],22,126,0,['FAC'],40,3,"[""Of course it's a\\n\\n\\n\\nresearch institution, so I was there to do research as\\n\\n\\n\\nwell, so a lot of my research focused on why people\\n\\n\\n\\nsmoke, why they have difficulties quitting, methods for\\n\\n\\n\\nhelping people quit.\\n\\n\\n\\nI was pretty successful at getting grants.  ""]",[810],['people\\n\\n\\n\\nsmoke']
[126.   2. 810.   2.  21.  42.  66. 153.],22,127,0,['PERSON'],40,3,"[""Of course it's a\\n\\n\\n\\nresearch institution, so I was there to do research as\\n\\n\\n\\nwell, so a lot of my research focused on why people\\n\\n\\n\\nsmoke, why they have difficulties quitting, methods for\\n\\n\\n\\nhelping people quit.\\n\\n\\n\\nI was pretty successful at getting grants.  ""]",[810],['quit.\\n\\n\\n\\nI']
[129.   7. 872.   9.  59.  22.  25. 174.],23,129,0,['ORG'],40,4,"['I was basically appointed as chair of the\\n\\n\\n\\nDepartment of Health Behavior there, head of their\\n\\n\\n\\ncancer prevention program, had about 200 people']",[872],['the\\n\\n\\n\\nDepartment of Health Behavior']
[129.   7. 872.   9.  59.  22.  25. 174.],23,130,0,['PERSON'],40,4,"['I was basically appointed as chair of the\\n\\n\\n\\nDepartment of Health Behavior there, head of their\\n\\n\\n\\ncancer prevention program, had about 200 people']",[872],['their\\n\\n\\n\\ncancer']
[129.   7. 872.   9.  59.  22.  25. 174.],23,131,1,['CARDINAL'],40,4,"['I was basically appointed as chair of the\\n\\n\\n\\nDepartment of Health Behavior there, head of their\\n\\n\\n\\ncancer prevention program, had about 200 people']",[872],['about 200']
[129.   7. 872.   9.  59.  22.  25. 174.],23,136,1,['ORG'],40,4,"['We ran I\\n\\n\\n\\ncreated the New York State Smokers Quit Line, which\\n\\n\\n\\nprovided a toll free hotline for smokers to call\\n\\n\\n\\nto get help.  ']",[908],['which\\n\\n\\n\\nprovided']
[133.   2. 896.   3.  26.  77.  47.  68.],24,128,1,['CARDINAL'],40,4,"['I\\n\\n\\n\\nrows up the ranks, and, you know, in the latter part of\\n\\n\\n\\nthe 90']",[855],['90']
[133.   2. 896.   3.  26.  77.  47.  68.],24,133,2,['GPE'],40,4,"[""me, M.D.'s, Ph.D.'s, master's.  ""]",[896],['M.D.']
[133.   2. 896.   3.  26.  77.  47.  68.],24,134,3,['WORK_OF_ART'],40,4,"[""me, M.D.'s, Ph.D.'s, master's.  ""]",[896],['Ph.D.']
[133.   2. 896.   3.  26.  77.  47.  68.],24,135,4,['PERSON'],40,4,"['We ran I\\n\\n\\n\\ncreated the New York State Smokers Quit Line, which\\n\\n\\n\\nprovided a toll free hotline for smokers to call\\n\\n\\n\\nto get help.  ']",[908],['Quit Line']
[138.   5. 932.   1.  18.  20.  58. 172.],25,132,0,['NORP'],40,3,['working\\n\\n\\n\\nunder'],[895],['working\\n\\n\\n\\nunder']
[138.   5. 932.   1.  18.  20.  58. 172.],25,138,1,['DATE'],40,3,"[""I set that up in the late 90's, and survey\\n\\n\\n\\nresearch center, tobacco testing lab.  ""]",[932],"[""the late 90's""]"
[138.   5. 932.   1.  18.  20.  58. 172.],25,139,1,['ORG'],40,3,"[""I set that up in the late 90's, and survey\\n\\n\\n\\nresearch center, tobacco testing lab.  ""]",[932],['survey\\n\\n\\n\\nresearch']
[141.   1. 966.   3.  23.  39.  59.  39.],26,140,1,['DATE'],40,3,"['So, you know, it\\n\\n\\n\\nsort of follows along.\\n\\n\\n\\nThen when I left in 2011.']",[951],['2011']
[141.   1. 966.   3.  23.  39.  59.  39.],26,141,2,['GPE'],40,3,"['My family had all\\n\\n\\n\\nmoved, my kids had settled in Charleston.  ']",[966],['Charleston']
[141.   1. 966.   3.  23.  39.  59.  39.],26,143,3,['GPE'],40,3,"[""The Medical\\n\\n\\n\\nUniversity offered me a job, so I left the cold and went\\n\\n\\n\\nto see the grandkids down in Charleston, and I've been\\n\\n\\n\\nthere for five years, where I've essentially tried to\\n\\n\\n\\nreplicate the same kinds of activities.\\n\\n\\n\\nI have set up a hospital-based cessation\\n\\n\\n\\nservice for our patients.  ""]",[979],['Charleston']
[146.   7. 979.   9.  69.  56.  44. 117.],27,137,0,['GPE'],40,6,"['We ran I\\n\\n\\n\\ncreated the New York State Smokers Quit Line, which\\n\\n\\n\\nprovided a toll free hotline for smokers to call\\n\\n\\n\\nto get help.  ']",[908],['call\\n\\n\\n\\nto']
[146.   7. 979.   9.  69.  56.  44. 117.],27,142,0,['PERSON'],40,6,"[""The Medical\\n\\n\\n\\nUniversity offered me a job, so I left the cold and went\\n\\n\\n\\nto see the grandkids down in Charleston, and I've been\\n\\n\\n\\nthere for five years, where I've essentially tried to\\n\\n\\n\\nreplicate the same kinds of activities.\\n\\n\\n\\nI have set up a hospital-based cessation\\n\\n\\n\\nservice for our patients.  ""]",[979],['Medical\\n\\n\\n\\nUniversity']
[146.   7. 979.   9.  69.  56.  44. 117.],27,144,0,['ORG'],40,6,"[""The Medical\\n\\n\\n\\nUniversity offered me a job, so I left the cold and went\\n\\n\\n\\nto see the grandkids down in Charleston, and I've been\\n\\n\\n\\nthere for five years, where I've essentially tried to\\n\\n\\n\\nreplicate the same kinds of activities.\\n\\n\\n\\nI have set up a hospital-based cessation\\n\\n\\n\\nservice for our patients.  ""]",[979],['been\\n\\n\\n\\nthere']
[146.   7. 979.   9.  69.  56.  44. 117.],27,145,1,['DATE'],40,6,"[""The Medical\\n\\n\\n\\nUniversity offered me a job, so I left the cold and went\\n\\n\\n\\nto see the grandkids down in Charleston, and I've been\\n\\n\\n\\nthere for five years, where I've essentially tried to\\n\\n\\n\\nreplicate the same kinds of activities.\\n\\n\\n\\nI have set up a hospital-based cessation\\n\\n\\n\\nservice for our patients.  ""]",[979],['five years']
[146.   7. 979.   9.  69.  56.  44. 117.],27,146,1,['ORG'],40,6,"[""The Medical\\n\\n\\n\\nUniversity offered me a job, so I left the cold and went\\n\\n\\n\\nto see the grandkids down in Charleston, and I've been\\n\\n\\n\\nthere for five years, where I've essentially tried to\\n\\n\\n\\nreplicate the same kinds of activities.\\n\\n\\n\\nI have set up a hospital-based cessation\\n\\n\\n\\nservice for our patients.  ""]",[979],['activities.\\n\\n\\n\\nI']
[146.   7. 979.   9.  69.  56.  44. 117.],27,147,1,['ORG'],40,6,"[""The Medical\\n\\n\\n\\nUniversity offered me a job, so I left the cold and went\\n\\n\\n\\nto see the grandkids down in Charleston, and I've been\\n\\n\\n\\nthere for five years, where I've essentially tried to\\n\\n\\n\\nreplicate the same kinds of activities.\\n\\n\\n\\nI have set up a hospital-based cessation\\n\\n\\n\\nservice for our patients.  ""]",[979],['cessation\\n\\n\\n\\nservice']
[ 150.    3. 1049.    2.   81.   60.   36.  144.],28,148,0,['ORG'],40,5,['Every patient that comes in\\n\\n\\n\\nthe hospital or emergency room is automatically offered\\n\\n\\n\\ntreatment services for smoking.  '],[1032],['offered\\n\\n\\n\\ntreatment']
