center,cluster,cluster_member,cumulative_cluster_score,entity_type,number_of_clusters,number_of_members,raw_sentence,sentence_position,text_value
[ 49.  35. 154.   6.   4.  50.  22.  20.],6,57,6,['PHONE_NUMBER'],40,11,"['Suite 200 Tampa, Florida  33606\\n\\n\\n\\nOn behalf of R. J. Reynolds:\\n\\n\\n\\nJOHN WALKER, ESQUIRE\\n\\n\\n\\nJENNIFER L. WEIZENECKER, ESQUIRE\\n\\n\\n\\nMICHAEL C. MCLAUGHLIN, ESQUIRE Jones Day\\n\\n\\n\\n1420 Peachtree Street, N.E. Suite 800\\n\\n\\n\\nAtlanta, Georgia  30309-3053\\n\\n\\n\\nMARK R. SEIDEN, Esguire Jones Day\\n\\n\\n\\n250 Versey Street\\n\\n\\n\\nNew York, New York  10281-1047']",[154],['281-1047']
[ 49.  35. 154.   6.   4.  50.  22.  20.],6,58,6,['PHONE_NUMBER'],40,11,"['Suite 200 Tampa, Florida  33606\\n\\n\\n\\nOn behalf of R. J. Reynolds:\\n\\n\\n\\nJOHN WALKER, ESQUIRE\\n\\n\\n\\nJENNIFER L. WEIZENECKER, ESQUIRE\\n\\n\\n\\nMICHAEL C. MCLAUGHLIN, ESQUIRE Jones Day\\n\\n\\n\\n1420 Peachtree Street, N.E. Suite 800\\n\\n\\n\\nAtlanta, Georgia  30309-3053\\n\\n\\n\\nMARK R. SEIDEN, Esguire Jones Day\\n\\n\\n\\n250 Versey Street\\n\\n\\n\\nNew York, New York  10281-1047']",[154],['309 3053']
[ 49.  35. 154.   6.   4.  50.  22.  20.],6,59,6,['PHONE_NUMBER'],40,11,"['Suite 200 Tampa, Florida  33606\\n\\n\\n\\nOn behalf of R. J. Reynolds:\\n\\n\\n\\nJOHN WALKER, ESQUIRE\\n\\n\\n\\nJENNIFER L. WEIZENECKER, ESQUIRE\\n\\n\\n\\nMICHAEL C. MCLAUGHLIN, ESQUIRE Jones Day\\n\\n\\n\\n1420 Peachtree Street, N.E. Suite 800\\n\\n\\n\\nAtlanta, Georgia  30309-3053\\n\\n\\n\\nMARK R. SEIDEN, Esguire Jones Day\\n\\n\\n\\n250 Versey Street\\n\\n\\n\\nNew York, New York  10281-1047']",[154],['281 1047']
[ 61.   6. 211.  10.  63.  11.  24.  34.],7,61,1,['PERSON'],40,5,"['Ben Wooded, Esquire\\n\\n\\n\\nBrook Jagues, Esquire 22\\n\\n\\n\\nVeritext Reporting Company 212-2 7 9-9424                      www.veritext.com                      ']",[211],['Ben Wooded']
[ 61.   6. 211.  10.  63.  11.  24.  34.],7,62,1,['PERSON'],40,5,"['Ben Wooded, Esquire\\n\\n\\n\\nBrook Jagues, Esquire 22\\n\\n\\n\\nVeritext Reporting Company 212-2 7 9-9424                      www.veritext.com                      ']",[211],['Esquire\\n\\n\\n\\nBrook Jagues']
[ 61.   6. 211.  10.  63.  11.  24.  34.],7,63,2,['PERSON'],40,5,"['Ben Wooded, Esquire\\n\\n\\n\\nBrook Jagues, Esquire 22\\n\\n\\n\\nVeritext Reporting Company 212-2 7 9-9424                      www.veritext.com                      ']",[211],['Esquire']
[ 61.   6. 211.  10.  63.  11.  24.  34.],7,64,3,['CARDINAL'],40,5,"['Ben Wooded, Esquire\\n\\n\\n\\nBrook Jagues, Esquire 22\\n\\n\\n\\nVeritext Reporting Company 212-2 7 9-9424                      www.veritext.com                      ']",[211],['212']
[ 61.   6. 211.  10.  63.  11.  24.  34.],7,68,3,['PERSON'],40,5,"['MICHAEL CUMMINGS, Ph.D\\n\\n\\n\\nDIRECT EXAMINATION\\n\\n\\n\\nBy  ']",[246],['EXAMINATION\\n\\n\\n\\nBy']
[ 65.   2. 231.   0.   6.   4.   6.  15.],8,60,0,['CARDINAL'],40,4,['20\\n\\n\\n\\nALSO PRESENT:  '],[207],['20\\n\\n\\n\\nALSO']
[ 65.   2. 231.   0.   6.   4.   6.  15.],8,65,1,['CARDINAL'],40,4,['212-490-3 430\\n\\n\\n\\nc8b13f28-7ef2-4836-9bb0-02c0f6aa6e16\\n\\npgNbr=2\\n\\nPage 1120\\n\\n\\n\\nINDEX\\n\\n\\n\\nKENNETH'],[231],['212']
[ 65.   2. 231.   0.   6.   4.   6.  15.],8,66,1,['CARDINAL'],40,4,['212-490-3 430\\n\\n\\n\\nc8b13f28-7ef2-4836-9bb0-02c0f6aa6e16\\n\\npgNbr=2\\n\\nPage 1120\\n\\n\\n\\nINDEX\\n\\n\\n\\nKENNETH'],[231],['430\\n\\n\\n\\nc8b13f28']
[ 65.   2. 231.   0.   6.   4.   6.  15.],8,69,2,['PERSON'],40,4,['Mr.   Prysock--------------------------\\n\\n\\n\\nEXHIBITS\\n\\n\\n\\n-none-\\n\\n\\n\\n1124\\n\\nTHE COURT:  '],[254],['  ']
[ 72.   1. 281.   9.  45.  43.  21.  85.],9,67,1,['PERSON'],40,7,"['MICHAEL CUMMINGS, Ph.D\\n\\n\\n\\nDIRECT EXAMINATION\\n\\n\\n\\nBy  ']",[246],['MICHAEL CUMMINGS']
[ 72.   1. 281.   9.  45.  43.  21.  85.],9,70,2,['ORG'],40,7,['PRYSOCK:  '],[267],['PRYSOCK']
[ 72.   1. 281.   9.  45.  43.  21.  85.],9,71,3,['DATE'],40,7,['May'],[270],['May']
[ 72.   1. 281.   9.  45.  43.  21.  85.],9,72,3,['ORG'],40,7,['PRYSOCK:\\n\\n\\n\\nQ    '],[281],['PRYSOCK:\\n\\n\\n\\nQ']
[ 72.   1. 281.   9.  45.  43.  21.  85.],9,76,3,['PERSON'],40,7,"['Kenneth Michael Cummings.\\n\\n\\n\\nQ    Dr. Cummings, what is your current profession?\\n\\n\\n\\nA    ']",[297],['Kenneth Michael Cummings.\\n\\n\\n\\nQ']
[ 72.   1. 281.   9.  45.  43.  21.  85.],9,77,4,['PERSON'],40,7,"['Kenneth Michael Cummings.\\n\\n\\n\\nQ    Dr. Cummings, what is your current profession?\\n\\n\\n\\nA    ']",[297],['Cummings']
[ 72.   1. 281.   9.  45.  43.  21.  85.],9,79,4,['ORG'],40,7,"[""I'm a professor in the department of psychiatry\\n\\n\\n\\nand behavioral sciences at the Medical University of\\n\\n\\n\\nSouth Carolina.\\n\\n\\n\\nQ    ""]",[310],['Medical University of\\n\\n\\n\\nSouth Carolina.\\n\\n\\n\\nQ']
[ 73.   3. 283.   1.  15.  16.  49.  61.],10,73,1,['DATE'],40,4,"['Good morning, Dr. Cummings.  ']",[283],['Good morning']
[ 73.   3. 283.   1.  15.  16.  49.  61.],10,74,2,['PERSON'],40,4,"['Good morning, Dr. Cummings.  ']",[283],['Cummings']
[ 73.   3. 283.   1.  15.  16.  49.  61.],10,80,3,['GPE'],40,4,"['And where is that located, sir?\\n\\n\\n\\nA    Charleston, South Carolina.\\n\\n\\n\\nQ    ']",[328],['Charleston']
[ 73.   3. 283.   1.  15.  16.  49.  61.],10,81,3,['NORP'],40,4,"['And where is that located, sir?\\n\\n\\n\\nA    Charleston, South Carolina.\\n\\n\\n\\nQ    ']",[328],['South Carolina.\\n\\n\\n\\nQ']
[ 75.   1. 295.  10.  74.  77.  50. 145.],11,75,0,['PERSON'],40,3,['name.\\n\\n\\n\\nA    '],[295],['name.\\n\\n\\n\\nA']
[ 75.   1. 295.  10.  74.  77.  50. 145.],11,78,0,['PRODUCT'],40,3,"['Kenneth Michael Cummings.\\n\\n\\n\\nQ    Dr. Cummings, what is your current profession?\\n\\n\\n\\nA    ']",[297],['profession?\\n\\n\\n\\nA    ']
[ 75.   1. 295.  10.  74.  77.  50. 145.],11,82,1,['TIME'],40,3,"[""We're going to go through a little bit\\n\\n\\n\\nof your experience and background this morning before we\\n\\n\\n\\nstart""]",[344],['this morning']
[ 83.   5. 370.   8.  36.  73.  60. 131.],12,83,1,['ORDINAL'],40,5,"['but\\n\\n\\n\\nwhat I would like to do first is start with your\\n\\n\\n\\neducation, where you went to; where you attended\\n\\n\\n\\ncollege, where you did your postgraduate studies, what\\n\\n\\n\\nit was in, and that type thing.\\n\\n\\n\\nA    Sure.  ']",[370],['first']
[ 83.   5. 370.   8.  36.  73.  60. 131.],12,84,1,['LANGUAGE'],40,5,"['but\\n\\n\\n\\nwhat I would like to do first is start with your\\n\\n\\n\\neducation, where you went to; where you attended\\n\\n\\n\\ncollege, where you did your postgraduate studies, what\\n\\n\\n\\nit was in, and that type thing.\\n\\n\\n\\nA    Sure.  ']",[370],['your\\n\\n\\n\\neducation']
[ 83.   5. 370.   8.  36.  73.  60. 131.],12,85,1,['ORG'],40,5,"['but\\n\\n\\n\\nwhat I would like to do first is start with your\\n\\n\\n\\neducation, where you went to; where you attended\\n\\n\\n\\ncollege, where you did your postgraduate studies, what\\n\\n\\n\\nit was in, and that type thing.\\n\\n\\n\\nA    Sure.  ']",[370],['attended\\n\\n\\n\\ncollege']
[ 83.   5. 370.   8.  36.  73.  60. 131.],12,86,1,['PRODUCT'],40,5,"['but\\n\\n\\n\\nwhat I would like to do first is start with your\\n\\n\\n\\neducation, where you went to; where you attended\\n\\n\\n\\ncollege, where you did your postgraduate studies, what\\n\\n\\n\\nit was in, and that type thing.\\n\\n\\n\\nA    Sure.  ']",[370],['thing.\\n\\n\\n\\nA    Sure']
[ 83.   5. 370.   8.  36.  73.  60. 131.],12,87,1,['ORG'],40,5,"['Well, I started out actually at\\n\\n\\n\\nFlorida']",[413],['at\\n\\n\\n\\nFlorida']
[ 91.   4. 435.   3.  28.  36.  16.  82.],13,88,1,['LOC'],40,6,"['Southern College here for a semester, and then I\\n\\n\\n\\ntransferred to Miami University.  ']",[420],['Southern College']
[ 91.   4. 435.   3.  28.  36.  16.  82.],13,89,2,['ORG'],40,6,"['Southern College here for a semester, and then I\\n\\n\\n\\ntransferred to Miami University.  ']",[420],['Miami University']
[ 91.   4. 435.   3.  28.  36.  16.  82.],13,90,3,['GPE'],40,6,"['Miami, Ohio, the one\\n\\n\\n\\nup in Oxford, Ohio, not down here, and I did my degree\\n\\n\\n\\nin physical education and health education.  ']",[435],['Miami']
[ 91.   4. 435.   3.  28.  36.  16.  82.],13,91,4,['GPE'],40,6,"['Miami, Ohio, the one\\n\\n\\n\\nup in Oxford, Ohio, not down here, and I did my degree\\n\\n\\n\\nin physical education and health education.  ']",[435],['Ohio']
[ 91.   4. 435.   3.  28.  36.  16.  82.],13,92,5,['GPE'],40,6,"['Miami, Ohio, the one\\n\\n\\n\\nup in Oxford, Ohio, not down here, and I did my degree\\n\\n\\n\\nin physical education and health education.  ']",[435],['Oxford']
[ 91.   4. 435.   3.  28.  36.  16.  82.],13,93,6,['GPE'],40,6,"['Miami, Ohio, the one\\n\\n\\n\\nup in Oxford, Ohio, not down here, and I did my degree\\n\\n\\n\\nin physical education and health education.  ']",[435],['Ohio']
[ 95.   6. 462.  15.  56.   6.  66.  88.],14,94,1,['ORG'],40,3,"[""After that\\n\\n\\n\\nI went to the University of Michigan where I did a\\n\\n\\n\\nmaster's of public health and health behavior and health\\n\\n\\n\\neducation, and then I continued to do my Ph.D. at the\\n\\n\\n\\nUniversity of Michigan in the same area, public health\\n\\n\\n\\neducation, health behavior.\\n\\n\\n\\nSo""]",[462],['the University of Michigan']
[ 95.   6. 462.  15.  56.   6.  66.  88.],14,95,2,['WORK_OF_ART'],40,3,"[""After that\\n\\n\\n\\nI went to the University of Michigan where I did a\\n\\n\\n\\nmaster's of public health and health behavior and health\\n\\n\\n\\neducation, and then I continued to do my Ph.D. at the\\n\\n\\n\\nUniversity of Michigan in the same area, public health\\n\\n\\n\\neducation, health behavior.\\n\\n\\n\\nSo""]",[462],['Ph.D.']
[ 95.   6. 462.  15.  56.   6.  66.  88.],14,96,3,['GPE'],40,3,"[""After that\\n\\n\\n\\nI went to the University of Michigan where I did a\\n\\n\\n\\nmaster's of public health and health behavior and health\\n\\n\\n\\neducation, and then I continued to do my Ph.D. at the\\n\\n\\n\\nUniversity of Michigan in the same area, public health\\n\\n\\n\\neducation, health behavior.\\n\\n\\n\\nSo""]",[462],['Michigan']
[ 97.   1. 506.  10.  73.  79.   1. 135.],15,97,0,['PERSON'],40,1,"[""that's the education that I've had.\\n\\n\\n\\nQ    ""]",[506],['had.\\n\\n\\n\\nQ']
[106.  15. 546.   3.  70.  23.  67.  79.],16,101,1,['WORK_OF_ART'],40,6,"['Well, I started out actually as I was\\n\\n\\n\\nfinishing up my Ph.D.']",[534],['Ph.D.']
[106.  15. 546.   3.  70.  23.  67.  79.],16,102,1,['PERSON'],40,6,"[""I was working at Wayne State\\n\\n\\n\\nUniversity in the department of community medicine\\n\\n\\n\\nthere, and then I was offered a job at Roswell Park\\n\\n\\n\\nCancer Institute in Buffalo, New York, and I move to\\n\\n\\n\\nBuffalo in the early 80's, early part of '81, and I\\n\\n\\n\\nstayed there until 2011.\\n\\n\\n\\nSo""]",[546],['Wayne State\\n\\n\\n\\nUniversity']
[106.  15. 546.   3.  70.  23.  67.  79.],16,104,1,['ORG'],40,6,"[""I was working at Wayne State\\n\\n\\n\\nUniversity in the department of community medicine\\n\\n\\n\\nthere, and then I was offered a job at Roswell Park\\n\\n\\n\\nCancer Institute in Buffalo, New York, and I move to\\n\\n\\n\\nBuffalo in the early 80's, early part of '81, and I\\n\\n\\n\\nstayed there until 2011.\\n\\n\\n\\nSo""]",[546],['Roswell Park\\n\\n\\n\\nCancer Institute']
[106.  15. 546.   3.  70.  23.  67.  79.],16,105,2,['GPE'],40,6,"[""I was working at Wayne State\\n\\n\\n\\nUniversity in the department of community medicine\\n\\n\\n\\nthere, and then I was offered a job at Roswell Park\\n\\n\\n\\nCancer Institute in Buffalo, New York, and I move to\\n\\n\\n\\nBuffalo in the early 80's, early part of '81, and I\\n\\n\\n\\nstayed there until 2011.\\n\\n\\n\\nSo""]",[546],['Buffalo']
[106.  15. 546.   3.  70.  23.  67.  79.],16,106,3,['GPE'],40,6,"[""I was working at Wayne State\\n\\n\\n\\nUniversity in the department of community medicine\\n\\n\\n\\nthere, and then I was offered a job at Roswell Park\\n\\n\\n\\nCancer Institute in Buffalo, New York, and I move to\\n\\n\\n\\nBuffalo in the early 80's, early part of '81, and I\\n\\n\\n\\nstayed there until 2011.\\n\\n\\n\\nSo""]",[546],['New York']
[106.  15. 546.   3.  70.  23.  67.  79.],16,109,4,['DATE'],40,6,"[""I was working at Wayne State\\n\\n\\n\\nUniversity in the department of community medicine\\n\\n\\n\\nthere, and then I was offered a job at Roswell Park\\n\\n\\n\\nCancer Institute in Buffalo, New York, and I move to\\n\\n\\n\\nBuffalo in the early 80's, early part of '81, and I\\n\\n\\n\\nstayed there until 2011.\\n\\n\\n\\nSo""]",[546],['81']
[108.  15. 546.   1.  70.  23.  67. 170.],17,98,0,['GPE'],40,6,['After you received your doctorate at the\\n\\n\\n\\nUniversity of Michigan where did you go to work?\\n\\n\\n\\nA    '],[518],['the\\n\\n\\n\\nUniversity of Michigan']
[108.  15. 546.   1.  70.  23.  67. 170.],17,99,0,['FAC'],40,6,['After you received your doctorate at the\\n\\n\\n\\nUniversity of Michigan where did you go to work?\\n\\n\\n\\nA    '],[518],['work?\\n\\n\\n\\nA    ']
[108.  15. 546.   1.  70.  23.  67. 170.],17,100,0,['PERSON'],40,6,"['Well, I started out actually as I was\\n\\n\\n\\nfinishing up my Ph.D.']",[534],['was\\n\\n\\n\\nfinishing']
[108.  15. 546.   1.  70.  23.  67. 170.],17,103,0,['CARDINAL'],40,6,"[""I was working at Wayne State\\n\\n\\n\\nUniversity in the department of community medicine\\n\\n\\n\\nthere, and then I was offered a job at Roswell Park\\n\\n\\n\\nCancer Institute in Buffalo, New York, and I move to\\n\\n\\n\\nBuffalo in the early 80's, early part of '81, and I\\n\\n\\n\\nstayed there until 2011.\\n\\n\\n\\nSo""]",[546],['medicine\\n\\n\\n\\nthere']
[108.  15. 546.   1.  70.  23.  67. 170.],17,107,0,['CARDINAL'],40,6,"[""I was working at Wayne State\\n\\n\\n\\nUniversity in the department of community medicine\\n\\n\\n\\nthere, and then I was offered a job at Roswell Park\\n\\n\\n\\nCancer Institute in Buffalo, New York, and I move to\\n\\n\\n\\nBuffalo in the early 80's, early part of '81, and I\\n\\n\\n\\nstayed there until 2011.\\n\\n\\n\\nSo""]",[546],['to\\n\\n\\n\\nBuffalo']
[108.  15. 546.   1.  70.  23.  67. 170.],17,108,1,['DATE'],40,6,"[""I was working at Wayne State\\n\\n\\n\\nUniversity in the department of community medicine\\n\\n\\n\\nthere, and then I was offered a job at Roswell Park\\n\\n\\n\\nCancer Institute in Buffalo, New York, and I move to\\n\\n\\n\\nBuffalo in the early 80's, early part of '81, and I\\n\\n\\n\\nstayed there until 2011.\\n\\n\\n\\nSo""]",[546],"[""the early 80's""]"
[110.   2. 597.   5.  32.  20.  55. 139.],18,110,0,['LOC'],40,5,['I sort of rose up the ranks from a junior\\n\\n\\n\\nscientist to a senior research scientist there where I\\n\\n\\n\\ndirected their cancer prevention program.\\n\\n\\n\\nQ    '],[597],['junior\\n\\n\\n\\nscientist']
[110.   2. 597.   5.  32.  20.  55. 139.],18,111,0,['NORP'],40,5,['I sort of rose up the ranks from a junior\\n\\n\\n\\nscientist to a senior research scientist there where I\\n\\n\\n\\ndirected their cancer prevention program.\\n\\n\\n\\nQ    '],[597],['program.\\n\\n\\n\\nQ']
[110.   2. 597.   5.  32.  20.  55. 139.],18,112,1,['FAC'],40,5,['You said Roswell Park Cancer Center.  '],[620],['Roswell Park Cancer Center']
[110.   2. 597.   5.  32.  20.  55. 139.],18,113,1,['ORG'],40,5,"['For those\\n\\n\\n\\nwho may not be familiar with it from this part of the\\n\\n\\n\\ncountry, can you please tell us what the Roswell Park\\n\\n\\n\\nCancer']",[628],['those\\n\\n\\n\\nwho']
[110.   2. 597.   5.  32.  20.  55. 139.],18,114,2,['PERSON'],40,5,"['For those\\n\\n\\n\\nwho may not be familiar with it from this part of the\\n\\n\\n\\ncountry, can you please tell us what the Roswell Park\\n\\n\\n\\nCancer']",[628],['Roswell']
[120.   4. 675.   5.  11.  44.  65. 133.],19,117,1,['CARDINAL'],40,3,"['Roswell\\n\\n\\n\\nPark was one of the first designated cancer centers back\\n\\n\\n\\nin 1971, and it basically that designation requires\\n\\n\\n\\nyou to have excellence in research and treatment for\\n\\n\\n\\ncancer.  ']",[675],['one']
[120.   4. 675.   5.  11.  44.  65. 133.],19,118,2,['ORDINAL'],40,3,"['Roswell\\n\\n\\n\\nPark was one of the first designated cancer centers back\\n\\n\\n\\nin 1971, and it basically that designation requires\\n\\n\\n\\nyou to have excellence in research and treatment for\\n\\n\\n\\ncancer.  ']",[675],['first']
[120.   4. 675.   5.  11.  44.  65. 133.],19,120,2,['LOC'],40,3,"['Roswell\\n\\n\\n\\nPark was one of the first designated cancer centers back\\n\\n\\n\\nin 1971, and it basically that designation requires\\n\\n\\n\\nyou to have excellence in research and treatment for\\n\\n\\n\\ncancer.  ']",[675],['for\\n\\n\\n\\ncancer']
[121.   1. 703.  10.  71.  46.  35. 123.],20,115,0,['ORG'],40,4,"[""That's a designated the National Cancer\\n\\n\\n\\nInstitute designates comprehensive cancer centers.\\n\\n\\n\\nThere's about 40 of them around the country.  ""]",[654],['National Cancer\\n\\n\\n\\nInstitute']
[121.   1. 703.  10.  71.  46.  35. 123.],20,116,1,['CARDINAL'],40,4,"[""That's a designated the National Cancer\\n\\n\\n\\nInstitute designates comprehensive cancer centers.\\n\\n\\n\\nThere's about 40 of them around the country.  ""]",[654],['about 40']
[121.   1. 703.  10.  71.  46.  35. 123.],20,121,1,['PERSON'],40,4,"[""So it's focussed on, you know, early detection,\\n\\n\\n\\nprevention of cancer, as well as developing treatments\\n\\n\\n\\nfor cancer.\\n\\n\\n\\nQ    ""]",[703],['cancer.\\n\\n\\n\\nQ    ']
[121.   1. 703.  10.  71.  46.  35. 123.],20,124,1,['PERSON'],40,4,"['Well, I started out as a junior scientist in\\n\\n\\n\\nthe department of cancer prevention, and my area of\\n\\n\\n\\nspecialty was in health behavior, and I got involved in\\n\\n\\n\\ndoing smoking cessation programs, and set up the clinics\\n\\n\\n\\nthat operated at Roswell Park.\\n\\n\\n\\nI continued to do that.  ']",[738],['Roswell Park.\\n\\n\\n\\nI']
[122.   2. 724.   1.  12.  15.  65.  11.],21,119,1,['DATE'],40,3,"['Roswell\\n\\n\\n\\nPark was one of the first designated cancer centers back\\n\\n\\n\\nin 1971, and it basically that designation requires\\n\\n\\n\\nyou to have excellence in research and treatment for\\n\\n\\n\\ncancer.  ']",[675],['1971']
[122.   2. 724.   1.  12.  15.  65.  11.],21,122,2,['DATE'],40,3,['From 1982 to 2011 what was your position at the\\n\\n\\n\\nRoswell'],[724],['1982']
[122.   2. 724.   1.  12.  15.  65.  11.],21,123,3,['DATE'],40,3,['From 1982 to 2011 what was your position at the\\n\\n\\n\\nRoswell'],[724],['2011']
[126.   2. 786.  10.  22.  41.  65. 155.],22,125,0,['FAC'],40,2,"[""Of course it's a\\n\\n\\n\\nresearch institution, so I was there to do research as\\n\\n\\n\\nwell, so a lot of my research focused on why people\\n\\n\\n\\nsmoke, why they have difficulties quitting, methods for\\n\\n\\n\\nhelping people quit.\\n\\n\\n\\nI was pretty successful at getting grants.  ""]",[786],['people\\n\\n\\n\\nsmoke']
[126.   2. 786.  10.  22.  41.  65. 155.],22,126,0,['PERSON'],40,2,"[""Of course it's a\\n\\n\\n\\nresearch institution, so I was there to do research as\\n\\n\\n\\nwell, so a lot of my research focused on why people\\n\\n\\n\\nsmoke, why they have difficulties quitting, methods for\\n\\n\\n\\nhelping people quit.\\n\\n\\n\\nI was pretty successful at getting grants.  ""]",[786],['quit.\\n\\n\\n\\nI']
[128.   7. 848.   9.  57.  21.  25. 173.],23,128,0,['ORG'],40,4,"['I was basically appointed as chair of the\\n\\n\\n\\nDepartment of Health Behavior there, head of their\\n\\n\\n\\ncancer prevention program, had about 200 people']",[848],['the\\n\\n\\n\\nDepartment of Health Behavior']
[128.   7. 848.   9.  57.  21.  25. 173.],23,129,0,['PERSON'],40,4,"['I was basically appointed as chair of the\\n\\n\\n\\nDepartment of Health Behavior there, head of their\\n\\n\\n\\ncancer prevention program, had about 200 people']",[848],['their\\n\\n\\n\\ncancer']
[128.   7. 848.   9.  57.  21.  25. 173.],23,130,1,['CARDINAL'],40,4,"['I was basically appointed as chair of the\\n\\n\\n\\nDepartment of Health Behavior there, head of their\\n\\n\\n\\ncancer prevention program, had about 200 people']",[848],['about 200']
[128.   7. 848.   9.  57.  21.  25. 173.],23,135,1,['ORG'],40,4,"['We ran I\\n\\n\\n\\ncreated the New York State Smokers Quit Line, which\\n\\n\\n\\nprovided a toll free hotline for smokers to call\\n\\n\\n\\nto get help.  ']",[884],['which\\n\\n\\n\\nprovided']
[133.   2. 872.  15.  27.  75.  46.  88.],24,127,1,['CARDINAL'],40,5,"['I\\n\\n\\n\\nrows up the ranks, and, you know, in the latter part of\\n\\n\\n\\nthe 90']",[831],['90']
[133.   2. 872.  15.  27.  75.  46.  88.],24,132,2,['GPE'],40,5,"[""me, M.D.'s, Ph.D.'s, master's.  ""]",[872],['M.D.']
[133.   2. 872.  15.  27.  75.  46.  88.],24,133,3,['WORK_OF_ART'],40,5,"[""me, M.D.'s, Ph.D.'s, master's.  ""]",[872],['Ph.D.']
[133.   2. 872.  15.  27.  75.  46.  88.],24,134,4,['PERSON'],40,5,"['We ran I\\n\\n\\n\\ncreated the New York State Smokers Quit Line, which\\n\\n\\n\\nprovided a toll free hotline for smokers to call\\n\\n\\n\\nto get help.  ']",[884],['Quit Line']
[133.   2. 872.  15.  27.  75.  46.  88.],24,136,4,['GPE'],40,5,"['We ran I\\n\\n\\n\\ncreated the New York State Smokers Quit Line, which\\n\\n\\n\\nprovided a toll free hotline for smokers to call\\n\\n\\n\\nto get help.  ']",[884],['call\\n\\n\\n\\nto']
[137.   5. 908.   1.  18.  19.  57. 171.],25,131,0,['NORP'],40,3,['working\\n\\n\\n\\nunder'],[871],['working\\n\\n\\n\\nunder']
[137.   5. 908.   1.  18.  19.  57. 171.],25,137,1,['DATE'],40,3,"[""I set that up in the late 90's, and survey\\n\\n\\n\\nresearch center, tobacco testing lab.  ""]",[908],"[""the late 90's""]"
[137.   5. 908.   1.  18.  19.  57. 171.],25,138,1,['ORG'],40,3,"[""I set that up in the late 90's, and survey\\n\\n\\n\\nresearch center, tobacco testing lab.  ""]",[908],['survey\\n\\n\\n\\nresearch']
[140.   1. 942.   3.  24.  38.  58.  38.],26,139,1,['DATE'],40,3,"['So, you know, it\\n\\n\\n\\nsort of follows along.\\n\\n\\n\\nThen when I left in 2011.']",[927],['2011']
[140.   1. 942.   3.  24.  38.  58.  38.],26,140,2,['GPE'],40,3,"['My family had all\\n\\n\\n\\nmoved, my kids had settled in Charleston.  ']",[942],['Charleston']
[140.   1. 942.   3.  24.  38.  58.  38.],26,142,3,['GPE'],40,3,"[""The Medical\\n\\n\\n\\nUniversity offered me a job, so I left the cold and went\\n\\n\\n\\nto see the grandkids down in Charleston, and I've been\\n\\n\\n\\nthere for five years, where I've essentially tried to\\n\\n\\n\\nreplicate the same kinds of activities.\\n\\n\\n\\nI have set up a hospital-based cessation\\n\\n\\n\\nservice for our patients.  ""]",[955],['Charleston']
[145.   7. 955.   9.  67.  55.  44. 116.],27,141,0,['PERSON'],40,5,"[""The Medical\\n\\n\\n\\nUniversity offered me a job, so I left the cold and went\\n\\n\\n\\nto see the grandkids down in Charleston, and I've been\\n\\n\\n\\nthere for five years, where I've essentially tried to\\n\\n\\n\\nreplicate the same kinds of activities.\\n\\n\\n\\nI have set up a hospital-based cessation\\n\\n\\n\\nservice for our patients.  ""]",[955],['Medical\\n\\n\\n\\nUniversity']
[145.   7. 955.   9.  67.  55.  44. 116.],27,143,0,['ORG'],40,5,"[""The Medical\\n\\n\\n\\nUniversity offered me a job, so I left the cold and went\\n\\n\\n\\nto see the grandkids down in Charleston, and I've been\\n\\n\\n\\nthere for five years, where I've essentially tried to\\n\\n\\n\\nreplicate the same kinds of activities.\\n\\n\\n\\nI have set up a hospital-based cessation\\n\\n\\n\\nservice for our patients.  ""]",[955],['been\\n\\n\\n\\nthere']
[145.   7. 955.   9.  67.  55.  44. 116.],27,144,1,['DATE'],40,5,"[""The Medical\\n\\n\\n\\nUniversity offered me a job, so I left the cold and went\\n\\n\\n\\nto see the grandkids down in Charleston, and I've been\\n\\n\\n\\nthere for five years, where I've essentially tried to\\n\\n\\n\\nreplicate the same kinds of activities.\\n\\n\\n\\nI have set up a hospital-based cessation\\n\\n\\n\\nservice for our patients.  ""]",[955],['five years']
[145.   7. 955.   9.  67.  55.  44. 116.],27,145,1,['ORG'],40,5,"[""The Medical\\n\\n\\n\\nUniversity offered me a job, so I left the cold and went\\n\\n\\n\\nto see the grandkids down in Charleston, and I've been\\n\\n\\n\\nthere for five years, where I've essentially tried to\\n\\n\\n\\nreplicate the same kinds of activities.\\n\\n\\n\\nI have set up a hospital-based cessation\\n\\n\\n\\nservice for our patients.  ""]",[955],['activities.\\n\\n\\n\\nI']
[145.   7. 955.   9.  67.  55.  44. 116.],27,146,1,['ORG'],40,5,"[""The Medical\\n\\n\\n\\nUniversity offered me a job, so I left the cold and went\\n\\n\\n\\nto see the grandkids down in Charleston, and I've been\\n\\n\\n\\nthere for five years, where I've essentially tried to\\n\\n\\n\\nreplicate the same kinds of activities.\\n\\n\\n\\nI have set up a hospital-based cessation\\n\\n\\n\\nservice for our patients.  ""]",[955],['cessation\\n\\n\\n\\nservice']
[ 149.    3. 1025.    2.   79.   59.   36.  143.],28,147,0,['ORG'],40,5,['Every patient that comes in\\n\\n\\n\\nthe hospital or emergency room is automatically offered\\n\\n\\n\\ntreatment services for smoking.  '],[1008],['offered\\n\\n\\n\\ntreatment']
